Admin2,Province_State,Lat,Long_,Deaths,Combined_Key
Washington,Oregon,45.55973,-123.0955257,6,"Washington, Oregon, US"
Washington,Pennsylvania,40.19209,-80.24582867,0,"Washington, Pennsylvania, US"
Washington,Rhode Island,41.45962,-71.61435303,0,"Washington, Rhode Island, US"
Washington,Tennessee,36.29472,-82.4945472,0,"Washington, Tennessee, US"
Washington,Texas,30.21498,-96.40946246,1,"Washington, Texas, US"
Washington,Utah,37.3225,-113.4776,1,"Washington,Utah,US"
Washington,Vermont,44.27343,-72.61604978,0,"Washington, Vermont, US"
Washington,Virginia,36.72342,-81.95666289,0,"Washington, Virginia, US"
Washington,Wisconsin,43.36864,-88.22974712,3,"Washington, Wisconsin, US"
Washoe,Nevada,40.66562,-119.6631594,10,"Washoe, Nevada, US"
Washtenaw,Michigan,42.25311,-83.83853204,15,"Washtenaw, Michigan, US"
Watauga,North Carolina,36.23104,-81.70033724,0,"Watauga, North Carolina, US"
Watonwan,Minnesota,43.97824,-94.61413846,0,"Watonwan, Minnesota, US"
Waukesha,Wisconsin,43.01833,-88.30431188,6,"Waukesha, Wisconsin, US"
Waupaca,Wisconsin,44.47068,-88.96534501,1,"Waupaca, Wisconsin, US"
Waushara,Wisconsin,44.11324,-89.24317107,0,"Waushara, Wisconsin, US"
Wayne,Georgia,31.55218,-81.91894878,0,"Wayne, Georgia, US"
Wayne,Indiana,39.86334,-85.01044989,1,"Wayne, Indiana, US"
Wayne,Kentucky,36.80311,-84.8251971,0,"Wayne, Kentucky, US"
Wayne,Michigan,42.27806,-83.378611,609,"Wayne,Michigan,US"
Wayne,Mississippi,31.64136,-88.69573913,0,"Wayne, Mississippi, US"
Wayne,New York,43.15494,-77.02976528,0,"Wayne, New York, US"
Wayne,North Carolina,35.36438,-78.00027268,1,"Wayne, North Carolina, US"
Wayne,Ohio,40.82926,-81.88844833,0,"Wayne, Ohio, US"
Wayne,Pennsylvania,41.64938,-75.29956506,0,"Wayne, Pennsylvania, US"
Wayne,Tennessee,35.23868,-87.78644456,0,"Wayne, Tennessee, US"
Wayne,West Virginia,38.14901,-82.42287994,0,"Wayne, West Virginia, US"
Waynesboro,Virginia,38.06451,-78.90293905,0,"Waynesboro, Virginia, US"
Weakley,Tennessee,36.29896,-88.71990865,0,"Weakley, Tennessee, US"
Webb,Texas,27.76104,-99.33237355,6,"Webb, Texas, US"
Weber,Utah,41.27116,-111.9145117,1,"Weber,Utah,US"
Webster,Georgia,32.04066,-84.54742852,0,"Webster, Georgia, US"
Webster,Iowa,42.42853,-94.17987389,0,"Webster, Iowa, US"
Webster,Kentucky,37.52168,-87.67989953,0,"Webster, Kentucky, US"
Webster,Louisiana,32.70848,-93.33121835,2,"Webster, Louisiana, US"
Webster,Mississippi,33.613,-89.28392912,1,"Webster, Mississippi, US"
Webster,Missouri,37.28137,-92.876329,0,"Webster, Missouri, US"
Webster,Nebraska,40.17643,-98.50019851,0,"Webster, Nebraska, US"
Weld,Colorado,40.55499,-104.3929621,30,"Weld, Colorado, US"
Wells,Indiana,40.72934,-85.22132966,0,"Wells, Indiana, US"
West Baton Rouge,Louisiana,30.46058,-91.30989571,9,"West Baton Rouge, Louisiana, US"
West Carroll,Louisiana,32.7855,-91.461201,0,"West Carroll, Louisiana, US"
West Feliciana,Louisiana,30.87883,-91.4148538,0,"West Feliciana, Louisiana, US"
Westchester,New York,41.16278,-73.75741653,389,"Westchester, New York, US"
Westmoreland,Pennsylvania,40.31378,-79.46615476,5,"Westmoreland, Pennsylvania, US"
Westmoreland,Virginia,38.11022,-76.80213247,0,"Westmoreland, Virginia, US"
Wetzel,West Virginia,39.60658,-80.6401654,0,"Wetzel, West Virginia, US"
Wexford,Michigan,44.33854,-85.57712739,0,"Wexford, Michigan, US"
Wharton,Texas,29.27766,-96.22319248,0,"Wharton, Texas, US"
Whatcom,Washington,48.82228,-121.7490018,23,"Whatcom, Washington, US"
Wheeler,Georgia,32.12009,-82.72574721,0,"Wheeler, Georgia, US"
White,Arkansas,35.25688,-91.74908296,0,"White, Arkansas, US"
White,Georgia,34.64624,-83.74905525,0,"White, Georgia, US"
White,Indiana,40.74911,-86.86492015,0,"White, Indiana, US"
White,Tennessee,35.9293,-85.45591799,0,"White, Tennessee, US"
White Pine,Nevada,39.44157,-114.899966,0,"White Pine, Nevada, US"
Whiteside,Illinois,41.7551,-89.91556058,1,"Whiteside, Illinois, US"
Whitfield,Georgia,34.80987,-84.96093476,3,"Whitfield, Georgia, US"
Whitley,Indiana,41.13864,-85.50791236,1,"Whitley, Indiana, US"
Whitley,Kentucky,36.75701,-84.14541217,0,"Whitley, Kentucky, US"
Whitman,Washington,46.90023,-117.5241763,0,"Whitman, Washington, US"
Wichita,Texas,33.98843,-98.7041034,0,"Wichita, Texas, US"
Wicomico,Maryland,38.37302,-75.62705831,1,"Wicomico, Maryland, US"
Wilcox,Alabama,31.98773,-87.30891118,0,"Wilcox, Alabama, US"
Wilcox,Georgia,31.97497,-83.43438555,0,"Wilcox, Georgia, US"
Wilkes,Georgia,33.7829,-82.74286107,0,"Wilkes, Georgia, US"
Wilkes,North Carolina,36.20841,-81.16232895,1,"Wilkes, North Carolina, US"
Wilkin,Minnesota,46.35722,-96.4684375,1,"Wilkin, Minnesota, US"
Wilkinson,Georgia,32.80291,-83.17140684,1,"Wilkinson, Georgia, US"
Wilkinson,Mississippi,31.16078,-91.31018819,3,"Wilkinson, Mississippi, US"
Will,Illinois,41.44619,-87.97862712,52,"Will, Illinois, US"
Willacy,Texas,26.47412,-97.61535848,1,"Willacy, Texas, US"
Williams,North Dakota,48.34522,-103.4793387,0,"Williams, North Dakota, US"
Williams,Ohio,41.56052,-84.58429552,1,"Williams, Ohio, US"
Williamsburg,South Carolina,33.6219,-79.72767442,0,"Williamsburg, South Carolina, US"
Williamsburg,Virginia,37.28131,-76.70905141,1,"Williamsburg, Virginia, US"
Williamson,Illinois,37.73034,-88.92994027,0,"Williamson, Illinois, US"
Williamson,Tennessee,35.89099,-86.89281867,4,"Williamson, Tennessee, US"
Williamson,Texas,30.64656,-97.6004854,4,"Williamson, Texas, US"
Wilson,North Carolina,35.70625,-77.917978,3,"Wilson, North Carolina, US"
Wilson,Tennessee,36.15497,-86.29775884,1,"Wilson, Tennessee, US"
Wilson,Texas,29.17326,-98.08693082,0,"Wilson, Texas, US"
Winchester,Virginia,39.17055,-78.17325058,0,"Winchester, Virginia, US"
Windham,Connecticut,41.82973,-71.98182316,1,"Windham, Connecticut, US"
Windham,Vermont,42.98698,-72.71268875,1,"Windham, Vermont, US"
Windsor,Vermont,43.58011,-72.58595157,2,"Windsor, Vermont, US"
Winkler,Texas,31.85009,-103.0485163,0,"Winkler, Texas, US"
Winn,Louisiana,31.94449,-92.63789413,2,"Winn, Louisiana, US"
Winnebago,Illinois,42.33642,-89.16085327,3,"Winnebago, Illinois, US"
Winnebago,Iowa,43.37751,-93.73407298,0,"Winnebago, Iowa, US"
Winnebago,Wisconsin,44.06887,-88.64477096,1,"Winnebago, Wisconsin, US"
Winneshiek,Iowa,43.29094,-91.84422722,0,"Winneshiek, Iowa, US"
Winona,Minnesota,43.98772,-91.78081305,5,"Winona, Minnesota, US"
Winston,Alabama,34.15031,-87.37325922,0,"Winston, Alabama, US"
Winston,Mississippi,33.08748,-89.03391385,0,"Winston, Mississippi, US"
Wirt,West Virginia,39.02775,-81.37473928,0,"Wirt, West Virginia, US"
Wise,Texas,33.21571,-97.65460265,0,"Wise, Texas, US"
Wise,Virginia,36.97461,-82.62410519,0,"Wise, Virginia, US"
Wood,Ohio,41.36225,-83.62285108,2,"Wood, Ohio, US"
Wood,Texas,32.78722,-95.38236368,0,"Wood, Texas, US"
Wood,West Virginia,39.20968,-81.5162836,0,"Wood, West Virginia, US"
Wood,Wisconsin,44.45538,-90.04158336,0,"Wood, Wisconsin, US"
Woodbury,Iowa,42.38979,-96.0459439,0,"Woodbury, Iowa, US"
Woodford,Illinois,40.78579,-89.20973757,0,"Woodford, Illinois, US"
Woodford,Kentucky,38.04178,-84.7417556,1,"Woodford, Kentucky, US"
Woodruff,Arkansas,35.18903,-91.2439489,0,"Woodruff, Arkansas, US"
Woodson,Kansas,37.88653,-95.74006277,0,"Woodson, Kansas, US"
Woodward,Oklahoma,36.42316,-99.26283045,0,"Woodward, Oklahoma, US"
Worcester,Maryland,38.21274,-75.33200012,0,"Worcester, Maryland, US"
Worcester,Massachusetts,42.35027,-71.90493363,29,"Worcester, Massachusetts, US"
Worth,Georgia,31.55162,-83.85090513,4,"Worth, Georgia, US"
Worth,Iowa,43.37751,-93.26087602,0,"Worth, Iowa, US"
Worth,Missouri,40.47946,-94.42328751,0,"Worth, Missouri, US"
Wright,Iowa,42.73305,-93.73515113,0,"Wright, Iowa, US"
Wright,Minnesota,45.17298,-93.96234781,0,"Wright, Minnesota, US"
Wright,Missouri,37.27029,-92.46914488,0,"Wright, Missouri, US"
Wyandot,Ohio,40.8434,-83.30734173,1,"Wyandot, Ohio, US"
Wyandotte,Kansas,39.11727,-94.76378225,13,"Wyandotte, Kansas, US"
Wyoming,New York,42.70145,-78.22199579,1,"Wyoming, New York, US"
Wyoming,Pennsylvania,41.51956,-76.01074915,0,"Wyoming, Pennsylvania, US"
Wyoming,West Virginia,37.61233,-81.54511071,0,"Wyoming, West Virginia, US"
Wythe,Virginia,36.91582,-81.07834059,0,"Wythe, Virginia, US"
Yadkin,North Carolina,36.16223,-80.66239436,0,"Yadkin, North Carolina, US"
Yakima,Washington,46.45738,-120.7380126,19,"Yakima, Washington, US"
Yalobusha,Mississippi,34.02824,-89.7076205,0,"Yalobusha, Mississippi, US"
Yamhill,Oregon,45.2333,-123.3086963,5,"Yamhill, Oregon, US"
Yankton,South Dakota,43.00924,-97.39467635,0,"Yankton, South Dakota, US"
Yates,New York,42.63505,-77.10369919,0,"Yates, New York, US"
Yavapai,Arizona,34.59934,-112.5538588,0,"Yavapai, Arizona, US"
Yazoo,Mississippi,32.7789,-90.39656148,1,"Yazoo, Mississippi, US"
Yell,Arkansas,35.00292,-93.41171338,0,"Yell, Arkansas, US"
Yellow Medicine,Minnesota,44.7171,-95.86842453,0,"Yellow Medicine, Minnesota, US"
Yellowstone,Montana,45.93956,-108.2691486,0,"Yellowstone, Montana, US"
Yolo,California,38.68279,-121.9018288,3,"Yolo, California, US"
York,Maine,43.47808,-70.71052375,2,"York, Maine, US"
York,Nebraska,40.87273,-97.59710186,0,"York, Nebraska, US"
York,Pennsylvania,39.92101,-76.73040131,3,"York, Pennsylvania, US"
York,South Carolina,34.97281,-81.18085944,2,"York, South Carolina, US"
York,Virginia,37.24375,-76.54412815,1,"York, Virginia, US"
Young,Texas,33.1766,-98.68790885,0,"Young, Texas, US"
Yuba,California,39.26256,-121.3535644,0,"Yuba, California, US"
Yukon-Koyukuk,Alaska,65.50815,-151.3907387,0,"Yukon-Koyukuk, Alaska, US"
Yuma,Arizona,32.76896,-113.9066674,0,"Yuma, Arizona, US"
Yuma,Colorado,40.00347,-102.4258673,0,"Yuma, Colorado, US"
Zapata,Texas,27.00156,-99.16987152,0,"Zapata, Texas, US"
